Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),EMS:currentDayOfMonth [](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentTimeOfDay [](TimeStep),EMS:currentHoliday [](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CORE_BOTTOM:Zone Air Temperature [C](TimeStep),CORE_MID:Zone Air Temperature [C](TimeStep),CORE_TOP:Zone Air Temperature [C](TimeStep),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),MIDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](TimeStep),TOPFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),COOLSYS1 CHILLER 1:Chiller Evaporator Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER 2:Chiller Evaporator Outlet Temperature [C](TimeStep),HEATSYS1 BOILER:Boiler Outlet Temperature [C](TimeStep) 
 07/16  00:05:00,24.5166666666667,23.1390182071284,89.1666666666667,4.14166666666667,218.333333333333,16.,3.,8.333333333333333E-002,0.0,24.6977372807067,24.572035716056,24.5977018298259,24.6945817773398,25.0660361542669,25.0250890326926,24.6069892308474,23.6668826372841,24.5928268054663,23.6850972050603,24.5802052575115,23.4881567929814,24.5985532686013,23.5389793128599,24.70001019963,23.843254815354,24.6877401859847,23.6751959302025,25.370669733134,287767.469609045,2.22446718665514,287769.694076231,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
 07/16  00:10:00,24.4333333333333,23.0798965739207,89.3333333333333,4.18333333333333,216.666666666667,16.,3.,0.166666666666667,0.0,24.8722362835054,25.0410948802286,25.0852621077667,25.2499041294572,25.1945447823459,25.1579228356317,25.1337184902933,24.4139923418788,25.0743898634837,24.5045178505979,25.1220013955782,24.2457785506913,25.0927624451733,24.3860760097863,25.2796957437712,24.6044148865529,25.2241962397812,24.5525894053901,25.5020128935687,287767.469609045,2.22239952400507,287769.692008569,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
 07/16  00:15:00,24.35,23.0206745085605,89.5,4.225,215.,16.,3.,0.25,0.0,24.9939316127808,25.3425004936573,25.397192656241,25.5977277223905,25.2774261067598,25.2433447268362,25.4240802036308,24.8158752485272,25.340660578429,24.9409552034077,25.4189091054115,24.6526575165417,25.364327935336,24.8344441831138,25.5905273237442,25.0058544116035,25.5131237527414,25.0116379335853,25.5648101189472,287767.469609045,2.22084327463785,287769.690452319,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
 07/16  00:20:00,24.2666666666667,22.9613496576807,89.6666666666667,4.26666666666667,213.333333333333,16.,3.,0.333333333333333,0.0,25.0914803419281,25.6136854628876,25.6745601196494,25.8983102797273,25.3497777313546,25.3176802851367,25.6514739363481,25.1193749260689,25.5480141734595,25.2678493293968,25.6470485634374,24.9592710798057,25.5725581095811,25.166670656902,25.8217750637527,25.3011702215826,25.7284192565788,25.3466331436839,25.6034302607347,287767.469609045,2.21979446527747,287769.68940351,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
 07/16  00:25:00,24.1833333333333,22.9019317684268,89.8333333333333,4.30833333333333,211.666666666667,16.,3.,0.416666666666667,0.0,25.1379880742041,25.7888962582641,25.8510892480613,26.0926638112666,25.3929090893756,25.3618888446854,25.7754511847885,25.2890435688292,25.6639151202095,25.4448160265517,25.7694081109914,25.130301616412,25.686171700076,25.3440775648144,25.9436157446893,25.4609767045859,25.8429673830935,25.5212828326399,25.6183148825606,287767.469609045,2.21917467211208,287769.688783717,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
 07/16  00:30:00,24.1,22.8424221774568,90.,4.35,210.,16.,3.,0.5,0.0,25.1679025065737,25.9168491985362,25.9811359361675,26.2406307441454,25.4279844646757,25.3977917463857,25.8580394276212,25.414138804823,25.741128921864,25.5781359911889,25.8543905754804,25.2614189473562,25.7644722663731,25.482236814968,26.0358457823742,25.5843931659766,25.9303959480631,25.6554374293204,25.6261702290729,287767.469609045,2.21898607321651,287769.688595118,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
 07/16  00:35:00,24.0166666666667,22.7828090929799,90.1666666666667,4.39166666666667,208.333333333333,16.,3.,0.583333333333333,0.0,25.1870751366214,26.0090651681561,26.075509369402,26.3486440277034,25.4574552370144,25.4279124837555,25.912840878398,25.5023157742088,25.7919775097632,25.673594908366,25.9114635261669,25.3539535320498,25.8166167074487,25.581819590486,26.0992791518864,25.6752207013106,25.9905507107934,25.7591225032862,25.6294628592252,287767.469609045,2.21920621297174,287769.688815258,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
 07/16  00:40:00,23.9333333333333,22.7231022954229,90.3333333333333,4.43333333333333,206.666666666667,16.,3.,0.666666666666667,0.0,25.199295903882,26.0764189325478,26.1449659158402,26.4279447831811,25.4829443386008,25.4538952682653,25.9499380664115,25.5658754457694,25.8258604387112,25.743189688196,25.9504144549666,25.4200371022652,25.8516396160478,25.653469604038,26.1426905443144,25.7418164973825,26.0314955983092,25.8359579275989,25.6298309892071,287767.469609045,2.21981443695325,287769.689423482,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
 07/16  00:45:00,23.85,22.6633023873575,90.5,4.475,205.,16.,3.,0.75,0.0,25.2070097217954,26.1268239854951,26.1974110871061,26.4873940074765,25.5054115896303,25.4769679207839,25.9757887490563,25.6130835687999,25.8488987473841,25.7953532381874,25.9777208767898,25.4686826303701,25.8756064698188,25.7065032948794,26.1728577787218,25.7907322654861,26.0596125471276,25.8929126157125,25.6280855140824,287767.469609045,2.22079171402885,287769.690400759,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
 07/16  00:50:00,23.7666666666667,22.6033979178472,90.6666666666667,4.51666666666667,203.333333333333,16.,3.,0.833333333333333,0.0,25.211753757138,26.1656575873368,26.2382558354867,26.5332357273821,25.5240997651186,25.4964449116065,25.9941891358648,25.6491041187769,25.8647878585968,25.8354421191214,25.9972928987131,25.5055855199968,25.8922630685041,25.7468757982986,26.1941341312793,25.8273424084314,26.0791086246664,25.9359004790974,25.6246532321139,287767.469609045,2.2221204795657,287769.691729524,15.6,82.2,6.7,27.,5.000000000000000E-002,9.37836055299934,9.37836055299934,79.5164486323551 
